time,value
2222,1.0767179572110601
2223,1.3330405250635913
2224,1.6117991602666506
2225,1.7621723049904734
2226,1.8848299916337343
2227,1.883902535977118
2228,1.8392888376530507
2229,1.828360773251724
2230,1.6667988834040475
2231,1.3567387444417123
2232,1.107291402502738
2233,0.7335552856275576
2234,0.39628103691864325
2235,-0.16664178289437984
2236,-0.666155457113866
2237,-1.0335264802155564
2238,-1.3921173293476332
2239,-1.683771889673045
2240,-1.8630361928293986
2241,-2.002278746440742
2242,-2.009003665087145
2243,-1.9439041372958208
2244,-1.9457852975342946
2245,-1.9491888567392395
2246,-1.7622972518594315
2247,-1.508340063870095
2248,-1.1080373453840322
2249,-0.6789907101890876
2250,-0.2552511096091453
2251,0.22288880863965127
2252,0.8438316422342026
2253,1.1839402145108435
2254,1.523232294306315
2255,1.782268615620207
2256,1.9296320917894798
2257,2.1010995182805727
2258,2.1156846946829373
2259,2.010878418795181
2260,1.839019055796932
2261,1.7282187088274825
2262,1.504664661328545
2263,1.1330833388370625
2264,0.7946589693288044
2265,0.3854032627079568
2266,-0.016426527250699232
2267,-0.4888346031911832
2268,-0.9674670304563739
2269,-1.3415688439264166
2270,-1.712214936994203
2271,-2.0186535784961848
2272,-2.278104906084971
2273,-2.509667650079965
2274,-2.5070176465744054
2275,-2.2972860707677705
2276,-2.051401274543212
2277,-1.6808458574674998
2278,-1.4748576406931886
2279,-1.072271770339438
2280,-0.6989520674087465
2281,-0.3438778559422367
2282,0.16593696510762945
2283,0.5666530644986938
2284,0.819961609681108
2285,1.2572097474023405
2286,1.5916847712620283
2287,1.8368495376976575
2288,1.905541847724949
2289,2.0177855697570464
2290,2.1411184290651555
2291,2.070730434711449
2292,1.7747924671221782
2293,1.5016486267139677
2294,1.3640223129564353
2295,1.375489024345063
2296,1.4426278675305508
2297,1.481382273367852
2298,1.6609240249187998
2299,1.8391463540629587
2300,2.05947819477945
2301,2.329683749909568
2302,2.4190306996803606
2303,2.667190433343952
2304,2.720396767466538
2305,2.739218069942001
2306,2.6679870273473236
2307,2.4944594901609936
2308,2.2666310740569524
2309,1.687853795533758
2310,1.3936422775217807
2311,0.9245457478621789
2312,0.501190624827047
2313,0.09719820438083718
2314,-0.25070129693245
2315,-0.748352434911068
2316,-1.1657450539854517
2317,-1.5190741247661026
2318,-1.7677940299311181
2319,-1.9837835682266594
2320,-2.0541078342836645
2321,-2.2254264218833577
2322,-2.1697805262036196
2323,-1.8947710123331163
2324,-1.711513817013032
2325,-1.4035656708054867
2326,-1.0026021981596078
2327,-0.6108800573820768
2328,-0.06769695808537338
2329,0.3197376274521298
2330,0.7486520064554714
2331,1.1251093414446625
2332,1.5561117140184746
2333,1.7867763940408419
2334,2.159455826190292
2335,2.2272471166792496
2336,2.41669635667998
2337,2.295050060003024
2338,2.2365926437235712
2339,2.0442227449657384
2340,1.8538553049832691
2341,1.5556040416237447
2342,1.2361834933395424
2343,0.72719469843849
2344,0.16976707148693232
2345,-0.34242070233863736
2346,-0.8332229380765049
2347,-1.273890185712798
2348,-1.6300836041495663
2349,-1.9303114804390684
2350,-2.114996122482339
2351,-2.295500061462613
2352,-2.384336317217543
2353,-2.3437414403842904
2354,-2.125299779713883
2355,-1.960665884107403
2356,-1.6927159182365499
2357,-1.3529658341037825
2358,-1.0489629950996164
2359,-0.6542473752395358
2360,-0.26682313319201667
2361,0.25396672295653205
2362,0.738112459897042
2363,1.0534827230494026
2364,1.387250251801866
2365,1.7147934337823185
2366,1.0172158186553444
2367,0.4798127532949393
2368,-0.019138266120835842
2369,-0.16135557055021565
2370,-0.37269862619425886
2371,-0.45847984006632264
2372,-0.4826056530737722
2373,-0.3169397894755511
2374,0.022830101029033212
2375,0.33094886373461335
2376,0.6370297515067463
2377,1.0246965018871708
2378,0.4878566194352646
2379,-0.01618306869182505
2380,-0.6581695563819153
2381,-0.9860332142334551
2382,-1.25485638182501
2383,-1.5295986373292545
2384,-1.5965178039640546
2385,-1.5176297110022494
2386,-1.4949388556563428
2387,-1.2621016270636451
2388,-1.010877006459537
2389,-1.2160709844938191
2390,-1.2676931950530557
2391,-1.371356864541897
2392,-1.5760810982158706
2393,-1.7541677776555367
2394,-1.9822359184657876
2395,-2.003398398252787
2396,-2.2310894017021394
2397,-2.4355214353313834
2398,-2.4422059445580757
2399,-2.4776468516936285
2400,-2.4223911131134908
2401,-2.29769186842787
2402,-2.023096750855479
2403,-1.8355018389130349
2404,-1.4229136976602899
2405,-1.0040456010789696
2406,-0.45515311681354775
2407,-0.03763930868696792
2408,0.29174050150685454
2409,0.7158593099152839
2410,1.1188889284138432
2411,1.5472123848703174
2412,1.729160638580443
2413,1.816905354598855
2414,1.9825229549991996
2415,2.1927419661839394
2416,2.2006380085531263
2417,2.1248756049532043
2418,1.8035807644161452
2419,1.5382032173634266
2420,1.3089045431192263
2421,0.9453420055943133
2422,0.39886030366531716
2423,-0.01685358343113214
2424,-0.3872902877953408
2425,-1.0430943005975004
2426,-1.386597513588101
2427,-1.7489221057440059
2428,-1.9064054918185518
2429,-2.1102701783943085
2430,-2.1668271927320415
2431,-2.182619263729593
2432,-2.15218561205173
2433,-1.8411736008856892
2434,-1.6836399034733027
2435,-1.3991625846930162
2436,-1.0654609813326914
2437,-0.672761480718822
2438,-0.1175361121607014
2439,0.3232182072319142
2440,0.6715457919584412
2441,1.1633766461239936
2442,1.5460597091027757
2443,1.7762471287565493
2444,2.092720407643618
2445,2.116514679193178
2446,2.1000861692613313
2447,1.9735867659328221
2448,1.751002194755454
2449,1.7266206978319647
2450,1.5267943367510586
2451,1.1192309570624068
2452,0.7946242188211695
2453,0.5028569989552933
2454,0.04192117532454257
2455,-0.38530023899429033
2456,-0.6127275111018883
2457,-1.02288375131522
2458,-1.4858451158250219
2459,-1.8003469785679334
2460,-2.129223695016567
2461,-2.1851986510708477
2462,-2.296030161701156
2463,-2.318172067797137
2464,-2.0066254095238576
2465,-1.6866222694837691
2466,-1.526751556749849
2467,-1.4655968777290647
2468,-1.351585812642805
2469,-1.376804716543851
2470,-1.5616400442331535
2471,-1.7900893173279955
2472,-1.9466334295075243
2473,-2.12650302958574
2474,-2.321276101429723
2475,-2.418451928847013
2476,-2.604549563453565
2477,-2.695159563080616
2478,-2.590369679861166
2479,-2.447665932639385
2480,-2.428666981753942
2481,-2.147704197894751
2482,-1.6428708788632456
2483,-1.2204448142901951
2484,-0.8707275694514717
2485,-1.096060700945006
2486,-1.2715109270826137
2487,-1.4132659073231655
2488,-1.810571528420088
2489,-2.0114258772536107
2490,-2.2358819214376413
2491,-2.369034901776518
2492,-2.575458566414107
2493,-2.4892026424682414
2494,-2.3233063723824583
2495,-2.1656177849168587
2496,-1.8563282693575123
2497,-1.6652411855605573
2498,-1.3515826826721276
2499,-0.9514445338547312
2500,-0.5451933024093404
2501,-0.16754717600122224
2502,0.2322032873481254
2503,0.7507413496307985
2504,1.1160738134133812
2505,1.5372962247159616
2506,1.7971480865610006
2507,2.0926714749644644
2508,2.2200842084536814
2509,2.3130107120003007
2510,2.217501206378147
2511,2.1248927199799628
2512,1.8802281872786555
2513,1.5928352718925627
2514,1.254971920497256
2515,0.8832969746770281
2516,0.5706435512989178
2517,0.11028742955994497
2518,-0.29970121246007997
2519,-0.6199961193837042
2520,-0.967397810578437
2521,-1.459047190339154
2522,-1.8477093484814335
2523,-2.0047235814597553
2524,-2.163346098958897
2525,-2.321101257450995
2526,-2.298886976162553
2527,-2.112812055969374
2528,-1.9209290625647717
2529,-1.6270190677552838
2530,-1.3025126733838635
2531,-0.9665106716295503
2532,-0.5189644596223721
2533,-0.21331805889723282
2534,0.1751574156340021
2535,0.6780240027789728
2536,0.9564236007350565
2537,1.312641128241516
2538,1.5687193909888277
2539,1.7464765318192716
2540,1.9583694029498184
2541,2.0885052282695824
2542,1.9479754457245053
2543,1.6116509064270965
2544,1.4250798314140611
2545,1.0294382505947177
2546,0.8111688205759915
2547,0.46241054878163634
2548,-0.03199446378192844
2549,-0.468458059752148
2550,-0.9247839260133436
2551,-1.3283588075943742
2552,-1.7708072118970033
2553,-1.8933174989259356
2554,-2.1690167405135323
2555,-2.2847894012945207
2556,-2.2937777288535472
2557,-2.176340701282543
2558,-2.0781086150765464
2559,-1.9262001071168788
2560,-1.6711998790295057
2561,-1.564447510763712
2562,-1.5653631125128977
2563,-1.602793596562817
2564,-1.861744590416321
2565,-2.0345633043689024
2566,-2.2177687724438178
2567,-2.21640740568164
2568,-2.2842034271362737
2569,-2.4027547088745305
2570,-2.4442680759406614
2571,-2.582718213529635
2572,-2.5533139966024274
2573,-2.4044986488264395
2574,-2.3263166560658113
2575,-2.2019662354032468
2576,-1.8578945410736643
2577,-1.5975002472420081
2578,-1.1322302337781525
2579,-0.6028273412845819
2580,-0.23695364563541846
2581,0.14328443117244563
2582,0.6672552293950134
2583,1.060904804420676
2584,1.4729552225068119
2585,1.7204278790121632
2586,1.9062805222356134
2587,2.0315780933991876
2588,2.204030572341267
2589,2.2044641965333214
2590,1.9946117348575878
2591,1.7901541495618916
2592,1.4767836722256582
2593,1.0969326074765107
2594,0.7590720852333431
2595,0.36880678985832166
2596,-0.1328317778120826
2597,-0.5423575048305029
2598,-0.9766034989134493
2599,-1.2925800580978293
2600,-1.6440961675966217
2601,-1.8944084140411017
2602,-2.095616204040137
2603,-2.308839406625407
2604,-2.1594735403658745
2605,-2.077013169551474
2606,-1.7851338055509114
2607,-1.5657291155658488
2608,-1.2302145461210023
2609,-0.9517983295600491
2610,-0.6211699123812693
2611,-0.21182312490100294
2612,0.33955110556773904
2613,0.6608103551440228
2614,0.8917255783025355
2615,1.3378603743853599
2616,1.6914028878040228
2617,1.8769892909019112
2618,2.1929284461796996
2619,2.4075478994897126
2620,2.2081398986850034
2621,2.0390633296732386
2622,1.6066285407556087
2623,1.3734800681048296
2624,1.262484924452139
2625,1.2463252907191777
2626,1.238849770884948
2627,1.4362240385429026
2628,1.6742821322396637
2629,1.9552978623614596
2630,2.056561190711124
2631,2.2304362177648267
2632,2.349234264520691
2633,2.365523991908187
2634,2.409243278768218
2635,2.3221336679611393
2636,2.1441085846989583
2637,2.07067808218218
2638,1.8183481583129655
2639,1.4822593885320972
2640,1.25022035863958
2641,0.9103910062737139
2642,0.32821958450467154
2643,-0.0526300847729547
2644,-0.4378246238253205
2645,-0.8624119410074049
2646,-1.2517334333748185
2647,-1.6904565844920845
2648,-1.7587759100064035
2649,-1.966080629579341
2650,-2.044859158258711
2651,-2.086100310502747
2652,-2.0814898738082905
2653,-1.8651114365555486
2654,-1.6385012687398037
2655,-1.3757778735341932
2656,-1.0096497839971166
2657,-0.6391488373343701
2658,-0.09569104900413117
2659,0.3639136507803883
2660,0.7871016680656399
2661,1.0277136476589877
2662,1.4129168954824922
2663,1.7382500854610965
2664,1.8764019287178806
2665,1.9131527380764322
2666,2.0678377727595056
2667,2.1382492611722728
2668,1.9947443978553263
2669,1.7763678296846557
2670,1.5551234567540406
2671,1.2222031504911948
2672,0.7551379418292384
2673,0.30984010387525285
2674,-0.045916282212471474
2675,-0.5152053470695952
2676,-0.8157902372855181
2677,-1.1404815674054982
2678,-1.4418627651902924
2679,-1.7111258436474706
2680,-1.981903728934016
2681,-1.211014916358059
2682,-0.727723170783809
2683,-0.25210846977099455
2684,0.10705815825720666
2685,0.20714478877211778
2686,0.29032407075366595
2687,0.07490064328223374
2688,-0.08598983932859341
2689,-0.3524117437377071
2690,-0.5931778484043126
2691,-1.0760929016911647
2692,-1.322851552246383
2693,-1.6684538078111086
2694,-1.9163788205021766
2695,-1.955403793928802
2696,-2.0771510654959773
2697,-2.1424178160766525
2698,-2.139012595615301
2699,-1.992982916648691
2700,-1.80367424486922
2701,-1.584590315337898
2702,-1.3088321981664555
2703,-0.9810141205980211
2704,-0.6245850552160312
2705,-0.3247891317460743
2706,0.13860415049870034
2707,0.5053581912261995
2708,0.9827373648491599
2709,1.3154789116137167
2710,0.6890180162276995
2711,0.09988343741362313
2712,-0.3703906985842728
2713,-0.6940920833027748
2714,-0.9362879211473297
2715,-0.8740135948625603
2716,-0.7433605405726508
2717,-0.5369966817826484
2718,-0.3797380120205902
2719,-0.22280638520247728
2720,0.12407566088373949
2721,0.4039498834689798
2722,0.8158046527116519
2723,1.086675134750595
2724,1.4363948377756808
2725,1.8115154752766474
2726,2.014201499641047
2727,2.163092887909748
2728,2.155292710658533
2729,2.1522271457120277
2730,2.149820081240834
2731,2.074009733787636
2732,1.9271546474458705
2733,1.5155912025151914
2734,1.182205369165101
2735,0.7215172600811641
2736,0.36538001882577076
2737,-0.16174978690621594
2738,0.18611331843534576
2739,0.6793480029405284
2740,1.0238748449356494
2741,1.4791500713907884
2742,1.7970696106101145
2743,1.9688688196999533
2744,2.1638652392512556
2745,2.1761997747633783
2746,2.1804869074795343
2747,1.9835103021120593
2748,1.855377282473066
2749,1.4458301868785102
2750,1.0322908180431363
2751,0.5978966301555917
2752,0.1700299569321035
2753,-0.19562988071152082
2754,0.25964328182118035
2755,0.7486898708593086
2756,1.2237472128826992
2757,1.411365995903994
2758,1.7877329376880968
2759,1.9537164971590957
2760,2.1991741342140494
2761,2.1410742080502745
2762,1.9200047029055072
2763,1.8393684422306287
2764,1.6681210495858174
2765,1.3726553155262777
2766,1.2267683937363152
2767,1.338048930184309
2768,1.4813601293160241
2769,1.6206561393946597
2770,1.856357996010327
2771,2.078403051938647
2772,2.194038858812531
2773,2.43290654489472
2774,2.59795449760177
2775,2.646223042487425
2776,2.693428875148999
2777,2.7494260132855874
2778,2.4809668746544453
2779,2.217919721102293
2780,1.899567586063777
2781,1.608502346986264
2782,1.1533234876139664
2783,0.781933165122032
2784,0.28875933099754775
2785,-0.24502548271332547
2786,-0.6562576456146627
2787,-1.0854192712522812
2788,-1.408650035186657
2789,-1.6581819531260082
2790,-1.999389937745707
2791,-2.1537423650249936
2792,-2.1845749365154212
2793,-2.0756816870083283
2794,-1.906373513048627
2795,-1.785948302440591
2796,-1.5326323538921949
2797,-1.1686985820826952
2798,-1.204707663543839
2799,-1.3624066944252606
2800,-1.5189810336505605
2801,-1.6823519938344713
2802,-1.9669258008389072
2803,-2.1191326194523668
2804,-2.290491890670314
2805,-2.386047458593708
2806,-2.4887258715584837
2807,-2.383545173753342
2808,-2.338031089094371
2809,-2.1890820797492263
2810,-1.646739175539881
2811,-1.3412746833153826
2812,-1.1478249388858008
2813,-1.1480683785799894
2814,-1.0655683019523698
2815,-1.1744853187360136
2816,-1.4374257001278845
2817,-1.549451748106153
2818,-1.8022420927780154
2819,-1.959386137784322
2820,-2.288815447174913
2821,-2.335463987603253
2822,-2.395267924127234
2823,-2.4911277257079636
2824,-2.4034445598875194
2825,-2.1566046011725106
2826,-2.0186595262348535
2827,-1.804290232250673
2828,-1.4920986537102092
2829,-1.1089116535933543
2830,-0.6222632838445195
2831,-0.1648572222608333
2832,0.24058278897675353
2833,0.6761879700062384
2834,1.1934637274880902
2835,1.5642457118592281
2836,1.8175023048601744
2837,1.9985378118865764
2838,2.145317270503604
2839,2.265607563272446
2840,2.164993496173947
2841,2.1095719695438295
2842,1.8977057967620687
2843,1.6297091241566186
2844,1.5026087445475946
2845,1.1486115163747606
2846,0.6669840509559674
2847,0.2504336911707813
2848,-0.12205149758718414
2849,-0.5105339495063512
2850,-1.083752255761683
2851,-1.64294565005102
2852,-1.8871360517637783
2853,-2.028723177872689
2854,-2.107707857476527
2855,-2.1725041902584654
2856,-2.0610377719087123
2857,-1.8422594658956881
2858,-1.7716357367784628
2859,-1.6182621699082496
2860,-1.2299941004480999
2861,-0.7748270240228593
2862,-0.40782795546762823
2863,-0.13362592937618276
2864,0.3156935256304721
2865,0.7699169493695646
2866,1.1283438026912258
2867,1.5383747197907072
2868,1.8163057311901003
2869,1.9402916526624472
2870,2.0000279670020826
2871,2.0287526801153986
2872,1.9429119026347732
2873,1.6730332915335295
2874,1.4962145405327638
2875,1.185051437872938
2876,0.8346362982475198
2877,0.3952755298128684
2878,0.14088749311843324
2879,-0.22026339187602784
2880,-0.4852988578161589
2881,-0.9142414293305315
2882,-1.222701976356482
2883,-1.5159367501854364
2884,-1.8124613251584174
2885,-1.9973477479235824
2886,-2.0264832080164994
2887,-2.1059106128853498
2888,-1.9278530777318335
2889,-1.7505144538715354
2890,-1.4450744323346458
2891,-1.1244739052661261
2892,-0.9064563074375371
2893,-0.5110776966640007
2894,-0.011803493594870984
2895,0.4079703636760167
2896,0.8038721285505175
2897,1.1829246820942696
2898,1.3685064014627584
2899,1.7472830132398172
2900,1.7776278897982523
2901,2.0399249613235018
2902,2.0638522971846056
2903,2.0705604533876194
2904,1.8096761499339085
2905,1.696187490567075
2906,1.4857618442105047
2907,1.2025958825969523
2908,0.6795314928467598
2909,0.23419244266452716
2910,-0.13042521136265714
2911,-0.4436701717417526
2912,-0.9138942541658868
2913,-1.3378098614682417
2914,-1.6110964563737316
2915,-1.6628404931690148
2916,-1.9145977879626754
2917,-2.0578681038985427
2918,-2.123908024970889
2919,-2.069171523152453
2920,-1.8274601791831402
2921,-1.625595273602687
2922,-1.1468157106981827
2923,-0.835093265943074
2924,-0.38133498041958463
2925,-0.03835616395444684
2926,0.2528351032587781
2927,0.6475301752326198
2928,1.0698977855285832
2929,1.3483135621256188
2930,1.7340360515582447
2931,1.9172236975313928
2932,1.9906395529467664
2933,2.2585323559799346
2934,2.171254378595775
2935,2.037890501963587
2936,1.925422746532009
2937,1.6506106410558177
2938,1.265158779095238
2939,0.8720808698371524
2940,0.6432595411650615
2941,0.2620535325964778
2942,-0.1140299290642368
2943,-0.5256439258810744
2944,-0.8963463917496203
2945,-1.2919163322435283
2946,-1.5807120659125362
2947,-1.9642847841349609
2948,-2.0183165660276305
2949,-2.112239506595474
2950,-2.1744383116609955
2951,-2.0357019931265574
2952,-1.853172318589278
2953,-1.5107951581999524
2954,-1.1971477528595391
2955,-0.8784338393384133
2956,-0.4733170643516068
2957,0.0646527170502555
2958,0.5473384379620824
2959,0.9732279134179592
2960,1.3989544637195097
2961,1.7409726258202756
2962,1.9015477961978977
2963,2.1372885999144127
2964,2.317530441054481
2965,2.4106616547897097
2966,2.232124368543296
2967,2.036531666066352
2968,1.7626079596009439
2969,1.4557297778239917
2970,1.1558696874744747
2971,0.7841556133511536
2972,0.3825420727482959
2973,-0.1491742359370592
2974,-0.5979139758249181
2975,-0.8784559218293517
2976,-1.1517863810253464
2977,-1.4819344013766966
2978,-1.679168553201507
2979,-1.8440343376209567
2980,-1.888125152114276
2981,-1.8617131112191987
2982,-1.6634476734245014
2983,-1.5608801020794902
2984,-1.3318746500788428
2985,-1.0487709682624078
2986,-0.7408278260512464
2987,-0.4041051473009189
2988,0.11507048285371388
2989,0.49287161137926694
2990,0.921282901258722
2991,1.3944794453681841
2992,1.7299095671626317
2993,2.00866311745246
2994,2.185594192232719
2995,2.3261694207154764
2996,2.331563157082205
2997,2.498950643142657
2998,2.238216748737447
2999,2.015109696686489
3000,1.7822347017133142
3001,1.6348011327384817
3002,1.5442228097257367
3003,1.4496649511099993
3004,1.4854266081934189
3005,1.6906297087837618
3006,1.74742239193521
3007,2.0268551948448024
3008,2.3207410665487958
3009,2.5315649943518626
3010,2.699140474785519
3011,2.529269348245051
3012,2.3589176470182514
3013,2.2649669353274033
3014,2.040432351432143
3015,1.7108601185371346
3016,1.4143860599830367
3017,1.2235350720825235
3018,0.991382023745873
3019,0.4906663094524888
3020,0.06315745513485876
3021,-0.3358466144735491
3022,-0.7700070371069795
3023,-1.0440213497408024
3024,-0.41948905282138393
3025,0.08439347012704304
3026,0.4633505035273708
3027,0.777346063090199
3028,0.7949019281913947
3029,0.9143948755408303
3030,0.9524950993685213
3031,0.7032298078567265
3032,0.5809097162221246
3033,0.2818516618329938
3034,0.029875964475940864
3035,-0.2698700070555858
3036,-0.5943873577634471
3037,-0.8753329608586818
3038,-1.4608354209441448
3039,-1.819580642603029
3040,-2.0591317515823344
3041,-2.3589190604182058
3042,-2.38236800270045
3043,-1.712588964220799
3044,-1.0635350070322733
3045,-0.5928611148434516
3046,-0.3787270899306134
3047,-0.29919529789958055
3048,-0.4265541238025519
3049,-0.5179563969033941
3050,-0.6250979045881176
3051,-0.8374153789408557
3052,-0.9977238314952365
3053,-1.3246242824499506
3054,-1.6358608806063981
3055,-1.9546658695120962
3056,-1.9844085442846344
3057,-2.262206932790273
3058,-2.284317405051597
3059,-2.2338624794244812
3060,-2.118999462267454
3061,-2.05931470935337
3062,-1.9506892763374104
3063,-1.6710800566370474
3064,-1.276574673199085
3065,-0.9382062457058278
3066,-0.5382410416895187
3067,-0.14418654822738158
3068,0.3077358185315409
3069,0.7328585994991061
3070,1.2461569738651166
3071,1.6106660173770586
3072,1.7649219633193525
3073,1.870294058286275
3074,2.0607217904482242
3075,2.099582053065673
3076,2.2113466684683027
3077,2.216252762806772
3078,1.8946095707684867
3079,1.6154773080718776
3080,1.1646604832965533
3081,0.8356400849148867
3082,0.5535240976234751
3083,0.11307452190089924
3084,-0.3638629770531251
3085,-0.7462781723517501
3086,-1.0512762996084926
3087,-1.3122242282617749
3088,-1.6222924773539955
3089,-1.867921600501004
3090,-1.9528546494431578
3091,-2.000619696822264
3092,-1.8330927769038952
3093,-1.7247911945947647
3094,-1.5012104953012793
3095,-1.1878998687937845
3096,-0.9640638271526556
3097,-0.6156576281018017
3098,-0.038940094018627275
3099,0.43604418173596815
3100,0.7947443198099575
3101,1.220677141005893
3102,1.6394140745937535
3103,1.8775799024797397
3104,2.1394257063194484
3105,2.3074156642381864
3106,2.2473764829199587
3107,2.1960798932349457
3108,2.2115044920436517
3109,2.15332871562042
3110,1.924262718282056
3111,1.5124996025638444
3112,0.942469038022439
3113,0.48220606015268774
3114,-0.03066647540598469
3115,-0.2959132115743427
3116,-0.8437215459950188
3117,-1.2893258987833311
3118,-1.5729900999768538
3119,-1.821869868835825
3120,-1.8811673572818564
3121,-1.9598003364330427
3122,-2.021723057439959
3123,-1.8851043617303125
3124,-1.8114503859591016
3125,-1.4908528396531395
3126,-1.3171186127706378
3127,-1.2175316978882287
3128,-0.8267092667467271
3129,-0.5662457682033204
3130,-0.0339183856523729
3131,0.41635726790558286
3132,0.9611276901453039
3133,1.2977840429175662
3134,1.496325775016558
3135,1.7986387580078993
3136,1.9421146086640462
3137,2.1160252537374595
3138,2.0678665539826393
3139,2.1247241654317026
3140,1.974214646560536
3141,1.7321687296584336
3142,1.5445148535403077
3143,1.2560396774937843
3144,0.7860523925473208
3145,0.4326878926819169
3146,0.04283965208186696
3147,-0.40558039042609145
3148,-0.7516361817026308
3149,-1.0180847427175725
3150,-1.3606723446951057
3151,-1.6307263710208073
3152,-1.8247271854981924
3153,-1.98300781011859
3154,-1.9913408553498055
3155,-1.922656682442439
3156,-1.775381153774959
3157,-1.5528001282226165
3158,-1.3331077821789865
3159,-0.8755898366939476
3160,-1.0400379818053804
3161,-1.0970365141468583
3162,-1.404470902402501
3163,-1.5029923663772002
3164,-0.8122255202628977
3165,-0.11004675473039306
3166,0.4168854285626662
3167,0.7278594067867862
3168,0.9507277823920439
3169,1.1223459089977004
3170,1.211261181356754
3171,1.2291955352113637
3172,1.1792958905260487
3173,0.9969231958161019
3174,0.7787663345904756
3175,0.5109781779814171
3176,0.14290468056280897
3177,-0.17712219603613674
3178,-0.49282772605926206
3179,-0.8395396096121547
3180,-1.156391690076741
3181,-1.4601976858058625
3182,-1.629661778457466
3183,-1.8342781239559558
3184,-2.007604797780662
3185,-2.036551290697321
3186,-2.0811723621296823
3187,-2.037401225170996
3188,-1.7247816656254926
3189,-1.3120904480294446
3190,-1.007376980361538
3191,-0.5565190282865639
3192,-0.29723635065092546
3193,-0.015756398588321646
3194,0.5231560437889868
3195,0.9655539908316165
3196,1.323727739400818
3197,1.7641974156277211
3198,1.9743152432273903
3199,2.04669821832656
3200,2.0168776900321843
3201,2.0388595173559283
3202,1.9884767451304097
3203,1.8210087273010769
3204,1.6714836496212255
3205,1.4784856119770444
3206,1.391794054839978
3207,1.2997565293111848
3208,1.4629861416200745
3209,1.7402957844703986
3210,1.908693570627213
3211,2.1559137743449335
3212,2.252921111035594
3213,2.438155872999405
3214,2.594402715606758
3215,2.663627741176348
3216,2.7974958270430745
3217,2.7955068526401985
3218,2.647589294054946
3219,2.4544802609900778
3220,2.1856044972055977
3221,1.7992501219757198
3222,1.3496981112656015
3223,0.8482382730216507
3224,0.291339790025057
3225,-0.03692039736691119
3226,-0.32280912446232735
3227,-0.7545859202758473
3228,-1.129932103142465
3229,-1.395408247497272
3230,-1.6507025893495237
3231,-1.8865788110724266
3232,-2.0446593599121274
3233,-1.8410144452713593
3234,-1.8651879602979362
3235,-1.6353418377932316
3236,-1.4860390477445493
3237,-1.1490145022348588
3238,-0.7876160143786874
3239,-0.4754958212200574
3240,0.023172158838523638
3241,0.3722461436109678
3242,0.6774461849900775
3243,1.1379687064739643
3244,1.446417091713969
3245,1.6606369586862695
3246,1.9315373434817875
3247,1.9562755539211325
3248,1.8608352739437128
3249,1.934485825268726
3250,1.9479479659672334
3251,1.707607238679554
3252,1.192560169551674
3253,0.8666274621594954
3254,0.5783532772632154
3255,0.27257912845826365
3256,-0.22930078108879115
3257,-0.6545148079311416
3258,-1.0095497691484334
3259,-1.2844473294184082
3260,-1.5255245529938113
3261,-1.7226937394226165
3262,-0.9311282097498159
3263,-0.4127396267025685
3264,0.08202449356687436
3265,0.2514919446713749
3266,0.40211970346700965
3267,0.3416766739185375
3268,0.21459832211886556
3269,0.021880610888595324
3270,-0.2722343064362533
3271,-0.46864633891341634
3272,-0.8267867474559446
3273,-1.1526536374411924
3274,-1.4136592434390907
3275,-1.494004769525292
3276,-1.7051179767022635
3277,-1.9009674066409474
3278,-2.1737384355142586
3279,-2.2076783269331304
3280,-2.1994418461843925
3281,-2.0781778667053503
3282,-1.8896078747709015
3283,-1.549627401443593
3284,-1.219822423918481
3285,-0.9002952392579949
3286,-0.3991504572800296
3287,-0.06569906567452613
3288,0.376248976335169
3289,0.7838523735926556
3290,1.1956915767709042
3291,1.616096503112197
3292,2.0837897404032537
3293,2.2374193610483584
3294,2.2592058756996125
3295,2.2035989984527213
3296,2.0755934500821973
3297,1.961460569229459
3298,1.5800660346548745
3299,1.2185268955211348
3300,0.9376852126607769
3301,0.6578008537062018
3302,0.3361398932084258
3303,-0.0782303452635966
3304,-0.4304686511765523
3305,-0.7410979905121878
3306,-1.1504033227186634
3307,-1.3833856514578384
3308,-1.7703300721350477
3309,-2.038540746385944
3310,-2.135610523840814
3311,-2.252800648744351
3312,-2.0896642924517836
3313,-1.9471696972103314
3314,-1.6955167266950883
3315,-1.6061123257301395
3316,-1.2055953771984314
3317,-0.7952695899273492
3318,-0.39741942904060634
3319,0.11143965380254284
3320,0.5093753277443072
3321,0.91721804887076
3322,1.3160111128902308
3323,1.713679686231417
3324,2.019376357468028
3325,2.1121948985550367
3326,2.103718119399062
3327,2.196717087209388
3328,2.0333506959328065
3329,1.6672323428213178
3330,1.28008666196921
3331,1.0228247897871012
3332,1.068922769445388
3333,1.1722440672761918
3334,1.4164498253017166
3335,1.5681251258403306
3336,1.826310603448379
3337,2.1064188405493556
3338,2.241574008306518
3339,2.375359654537843
3340,2.3966624255592572
3341,2.517207547283804
3342,2.535146716967848
3343,2.477729985058448
3344,2.2701967865041026
3345,2.058840208051582
3346,1.5296429708949102
3347,1.1760899754460563
3348,0.9210606883029184
3349,0.4905196585169728
3350,0.1326996963338087
3351,-0.3298235235583745
3352,-0.6398535722691407
3353,-1.0962563022973395
3354,-1.389822398823159
3355,-1.7059963432241836
3356,-1.868771226015637
3357,-2.016676787029939
3358,-2.0303893503232238
3359,-1.9916387641360584
3360,-1.7812082675047685
3361,-1.520137304639304
